,Word,Rating,Year,Ship,Line,Negative,Positive,Total
5944,poor service,bad,2012,MSC Sinfonia,Msc,1.0,0.0,1.0
5945,poor service,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
5946,poor supervision,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
5947,poor thermal spa,bad,2013,MSC Musica,Msc,1.0,0.0,1.0
5948,poor transport,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
5949,poor understanding,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
5950,poor value,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
5951,poor value,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
5952,poor waiters,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
5953,poor waiters,good,2013,MSC Divina,Msc,1.0,0.0,1.0
5954,poor weather,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
5955,poor web site,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
5956,poorest quality,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
5957,poorly managed cruise,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
5958,poorly trained staff,bad,2010,MSC Musica,Msc,1.0,0.0,1.0
5959,poorly trained staff,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
5960,pop music,good,2012,MSC Poesia,Msc,1.0,0.0,1.0
5961,pop package,good,2012,MSC Fantasia,Msc,1.0,0.0,1.0
5962,popular excursion,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
5963,popular public areas,bad,2014,MSC Fantasia,Msc,1.0,0.0,1.0
5964,port,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
5965,port authorities,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
5966,port calls,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
5967,port everglades,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
5968,port everglades,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
5969,port everglades staff,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
5970,port rail,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
5971,port review section,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
5972,port schedules,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
5973,port staff,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
5974,port stays,bad,2011,MSC Poesia,Msc,1.0,0.0,1.0
5975,port terminal,bad,2012,MSC Armonia,Msc,1.0,0.0,1.0
5976,port visits,bad,2009,MSC Fantasia,Msc,1.0,0.0,1.0
5977,porta short bus,good,2012,MSC Musica,Msc,0.0,1.0,1.0
5978,porthole,good,2014,MSC Opera,Msc,0.0,1.0,1.0
5979,portions,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
5980,portions miniscule,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
5981,portugese islands,bad,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
5982,portuguese islands,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
5983,positive attitude,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
5984,positive comments,good,2014,MSC Opera,Msc,1.0,0.0,1.0
5985,positive dining experience,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
5986,positive experience,good,2014,MSC Divina,Msc,0.0,1.0,1.0
5987,positive feed,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
5988,positive frame,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
5989,positive note,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
5990,positive note,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
5991,positive note,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
5992,positive note,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
5993,positive person,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
5994,positive surprise,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
5995,positive valuation,bad,2014,MSC Armonia,Msc,0.0,1.0,1.0
5996,positive way,good,2014,MSC Divina,Msc,0.0,1.0,1.0
5997,positives the ship,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
5998,post card beach,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
5999,post dinner drinkswe,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6000,postit note request,bad,2008,MSC Lirica,Msc,0.0,1.0,1.0
6001,pot smoking,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
6002,potential adventures,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6003,poundeuro exchange rate,good,2009,MSC Fantasia,Msc,1.0,0.0,1.0
6004,power lighting,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6005,power shuts,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6006,powerful shower,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
6007,praise,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6008,pre boarding material,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
6009,pre breakfast breakfast,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6010,pre cruise materials,good,2008,MSC Sinfonia,Msc,1.0,0.0,1.0
6011,pre show entertainment,good,2014,MSC Armonia,Msc,0.0,1.0,1.0
6012,prearranged taxi transfers,bad,2011,MSC Lirica,Msc,1.0,0.0,1.0
6013,precious vacation time,bad,2008,MSC Lirica,Msc,0.0,1.0,1.0
6014,predicted bad weather,good,2013,MSC Splendida,Msc,1.0,0.0,1.0
6015,predinner drink,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
6016,predinner drink,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
6017,pregrade class,bad,2010,MSC Splendida,Msc,1.0,0.0,1.0
6018,premier inn,good,2013,MSC Opera,Msc,1.0,0.0,1.0
6019,premium liquors,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6020,premium ones,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6021,premium package,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6022,premix machine,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
6023,prepaid packages,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6024,prepared food,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6025,prepared traditional refreshments,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6026,presentation,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6027,preshow fun,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6028,pretty boring selection,good,2011,MSC Splendida,Msc,1.0,0.0,1.0
6029,pretty dreadful trip,good,2011,MSC Opera,Msc,1.0,0.0,1.0
6030,pretty good attitude,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6031,pretty good job,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6032,pretty good juggler,bad,2009,MSC Lirica,Msc,0.0,1.0,1.0
6033,pretty good mix,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
6034,pretty good rating,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
6035,pretty good salad,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6036,pretty good standard,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
6037,pretty much mistake,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
6038,pretty reasonable charge,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6039,pretty ring,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6040,pretty smooth operation,bad,2009,MSC Musica,Msc,0.0,1.0,1.0
6041,previous atlantic cruise,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6042,previous comment,good,2013,MSC Preziosa,Msc,1.0,0.0,1.0
6043,previous cruise,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6044,previous cruise,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
6045,previous cruise,bad,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6046,previous cruise,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
6047,previous cruise,good,2012,MSC Opera,Msc,0.0,1.0,1.0
6048,previous cruise experiences,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
6049,previous cruiser,bad,2009,MSC Sinfonia,Msc,0.0,1.0,1.0
6050,previous cruises,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
6051,previous cruises,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
6052,previous cruises,bad,2013,MSC Armonia,Msc,1.0,0.0,1.0
6053,previous cruises,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6054,previous cruises,good,2012,MSC Divina,Msc,0.0,1.0,1.0
6055,previous cruises,good,2014,MSC Fantasia,Msc,1.0,0.0,1.0
6056,previous cruises,good,2015,MSC Divina,Msc,0.0,1.0,1.0
6057,previous days entertainment,good,2013,MSC Divina,Msc,1.0,0.0,1.0
6058,previous msc cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6059,previous msc passenger,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
6060,previous norwegian cruises,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
6061,previous ones,good,2012,MSC Lirica,Msc,0.0,1.0,1.0
6062,previous passengers,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6063,previous reviewers,good,2014,MSC Musica,Msc,0.0,1.0,1.0
6064,previous reviews,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
6065,previous reviews,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
6066,previous reviews,good,2015,MSC Divina,Msc,1.0,0.0,1.0
6067,previously enjoyed grand,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6068,preziosa crew,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6069,price list,bad,2008,MSC Orchestra,Msc,0.0,1.0,1.0
6070,price point,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6071,primary considerations,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
6072,prime rib,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
6073,prime rib,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
6074,princely sum,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
6075,princess cruise,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6076,princess cruise lines,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
6077,princess cruises,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6078,princess cruises,good,2014,MSC Sinfonia,Msc,1.0,0.0,1.0
6079,princess cruisesa company,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6080,princess cruses,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6081,prior reviews,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
6082,priority lift service,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
6083,priority tender designation,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6084,private bahamas island,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6085,private balcony,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6086,private beach illetsa,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
6087,private checkin area,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6088,private concierge service,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6089,private lounge,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6090,private poker room,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6091,private pool,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6092,private ship,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6093,private table,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6094,private taxi,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6095,private tour,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6096,private transfer,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6097,private trip,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6098,private visits,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6099,privately booked tripin,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6100,prizes galore,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6101,problem,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
6102,problem,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
6103,problems special mention,good,2012,MSC Opera,Msc,0.0,1.0,1.0
6104,professional entertainment,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6105,professional great,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6106,professional job,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6107,professional manner,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6108,professional staff,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6109,proper answers,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6110,proper information,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
6111,proper shower doors,good,2012,MSC Divina,Msc,0.0,1.0,1.0
6112,proper tea,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
6113,proper temperature,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6114,pros,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6115,public announcements,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
6116,public announcements,good,2014,MSC Opera,Msc,1.0,0.0,1.0
6117,public areas,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6118,public areas,bad,2015,MSC Divina,Msc,1.0,0.0,1.0
6119,public areas,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
6120,public areas,good,2013,MSC Splendida,Msc,0.0,2.0,2.0
6121,public areas,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6122,public areas,good,2014,MSC Opera,Msc,1.0,0.0,1.0
6123,public bathrooms,bad,2011,MSC Poesia,Msc,2.0,0.0,2.0
6124,public decks,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
6125,public holiday,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
6126,public lounges,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6127,public relations skills,bad,2011,MSC Splendida,Msc,0.0,1.0,1.0
6128,public rooms,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
6129,public rooms,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6130,public rooms,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
6131,public toilet wash,bad,2012,MSC Splendida,Msc,1.0,0.0,1.0
6132,public toilets,bad,2012,MSC Opera,Msc,1.0,0.0,1.0
6133,public transport,good,2013,MSC Magnifica,Msc,1.0,0.0,1.0
6134,public transport info,good,2008,MSC Sinfonia,Msc,0.0,1.0,1.0
6135,public washrooms,good,2015,MSC Divina,Msc,1.0,0.0,1.0
6136,puerto rico,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6137,pullout couch,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6138,pure entertainment delight,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6139,pure exaggeration,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6140,purple plush seats,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6141,purple plush seats,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6142,pursers desk,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6143,pushy bartenders,good,2013,MSC Divina,Msc,1.0,0.0,1.0
6144,pushy group,bad,2011,MSC Musica,Msc,1.0,0.0,1.0
6145,quaint streets,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6146,quality,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6147,quality balcony furniture,good,2011,MSC Musica,Msc,0.0,1.0,1.0
6148,quality fresh food,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6149,quality italian restaurant,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6150,quality italian wines,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6151,quality pictures,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
6152,quality quiet time,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6153,quality time,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
6154,quality time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6155,quarto daltino,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6156,quattro venti restaurant,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
6157,queen bed,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6158,quick bording,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6159,quick btw,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6160,quick change,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6161,quick coffee,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6162,quick comparison synopsis,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6163,quick email catchup,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
6164,quick free shuttle,bad,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6165,quick hop,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6166,quick matter,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6167,quick review,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
6168,quick review,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
6169,quick rundown,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6170,quick service,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6171,quick shower,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6172,quick stop,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
6173,quick stroll,bad,2013,MSC Orchestra,Msc,0.0,1.0,1.0
6174,quick trip,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6175,quicker disenbarkation,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6176,quiet adult pool,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6177,quiet chair,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6178,quiet cocktail,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
6179,quiet haven,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6180,quiet library,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
6181,quiet moment,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
6182,quiet peaceful cruise,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
6183,quiet pool,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6184,quiet pool,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6185,quiet sailing experience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6186,quiet space,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6187,quiet spot,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6188,quiet word,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6189,quieter,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
6190,quieter ambiance,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6191,quieter area,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6192,quieter cruise,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6193,quieter lounges,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
6194,rain,bad,2013,MSC Splendida,Msc,1.0,0.0,1.0
6195,rain forest,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
6196,random missed notes,bad,2009,MSC Musica,Msc,1.0,0.0,1.0
6197,random visit,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
6198,rate chef,bad,2013,MSC Armonia,Msc,0.0,1.0,1.0
6199,ravenna italy,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
6200,raw bacon,bad,2009,MSC Fantasia,Msc,1.0,0.0,1.0
6201,rc coco cay,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
6202,rccl service,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
6203,rci,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
6204,rci,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6205,rci,good,2014,MSC Lirica,Msc,1.0,0.0,1.0
6206,reading glasses,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
6207,real asset,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6208,real bargain,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6209,real barrier,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
6210,real bun fight,good,2012,MSC Opera,Msc,1.0,0.0,1.0
6211,real complaint,good,2015,MSC Divina,Msc,1.0,0.0,1.0
6212,real complaint lay,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
6213,real disappointment,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6214,real emergency,bad,2008,MSC Musica,Msc,0.0,1.0,1.0
6215,real enjoyment,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
6216,real european experience,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6217,real european flare,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6218,real formal nights,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6219,real issue,good,2013,MSC Preziosa,Msc,1.0,0.0,1.0
6220,real juice,good,2014,MSC Orchestra,Msc,0.0,1.0,1.0
6221,real mess,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6222,real missed opportunity,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6223,real nice walk,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
6224,real plus,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6225,real problem,good,2013,MSC Poesia,Msc,1.0,0.0,1.0
6226,real quality choice,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
6227,real shame,bad,2009,MSC Lirica,Msc,1.0,0.0,1.0
6228,real space,bad,2014,MSC Preziosa,Msc,1.0,0.0,1.0
6229,real strength,bad,2014,MSC Armonia,Msc,0.0,1.0,1.0
6230,real treat,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6231,real treat,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6232,real whipped cream,good,2014,MSC Divina,Msc,1.0,0.0,1.0
6233,realistic prices,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6234,realistic view,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6235,rear buffet,good,2015,MSC Divina,Msc,0.0,1.0,1.0
6236,rear deck,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
6237,rear window section,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
6238,reasonable bathroom,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
6239,reasonable cost,good,2014,MSC Divina,Msc,0.0,2.0,2.0
6240,reasonable cruise cost,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
6241,reasonable entrees,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
6242,reasonable grasp,bad,2011,MSC Orchestra,Msc,0.0,1.0,1.0
6243,reasonable holiday,bad,2013,MSC Lirica,Msc,0.0,1.0,1.0
6244,reasonable location,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
6245,reasonable packages,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6246,reasonable price,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6247,reasonable price,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
6248,reasonable price,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
6249,reasonable price,good,2013,MSC Opera,Msc,0.0,1.0,1.0
6250,reasonable price,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6251,reasonable prices,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6252,reasonable prices,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
6253,reasonable pricing,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6254,reasonable rate,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6255,reasonable selection,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
6256,reasonable size,good,2009,MSC Opera,Msc,0.0,1.0,1.0
6257,reasonable size,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
6258,reasonable size bathroom,good,2012,MSC Sinfonia,Msc,0.0,1.0,1.0
6259,reasonable time,bad,2015,MSC Divina,Msc,0.0,1.0,1.0
6260,reasonable time frame,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
6261,reasonably high standard,bad,2013,MSC Armonia,Msc,0.0,1.0,1.0
6262,reasonably priced drinks,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6263,receipts etcetera,bad,2009,MSC Orchestra,Msc,1.0,0.0,1.0
6264,recent cruise,good,2014,MSC Divina,Msc,0.0,2.0,2.0
6265,recent experience,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6266,recent special,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6267,reception area,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6268,reception area,good,2014,MSC Splendida,Msc,0.0,1.0,1.0
6269,reception area bar,bad,2011,MSC Orchestra,Msc,1.0,0.0,1.0
6270,reception center,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6271,reception desk,bad,2009,MSC Poesia,Msc,1.0,0.0,1.0
6272,reception desk,bad,2010,MSC Musica,Msc,1.0,0.0,1.0
6273,reception desk,bad,2012,MSC Fantasia,Msc,1.0,0.0,1.0
6274,reception desk,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
6275,reception desk,good,2009,MSC Fantasia,Msc,1.0,0.0,1.0
6276,reception desk staff,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6277,reception desk staff,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6278,reception staff,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
6279,reception staff,good,2010,MSC Splendida,Msc,1.0,0.0,1.0
6280,reception staff,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
6281,reception staff,good,2014,MSC Opera,Msc,0.0,2.0,2.0
6282,recommended ignore,good,2014,MSC Opera,Msc,1.0,0.0,1.0
6283,recreation room,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6284,reflexology treatment,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
6285,refreshing fruit juice,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
6286,refreshing mix,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
6287,refreshing water,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
6288,refund,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
6289,regular dining room,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6290,regular tap water,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6291,relatively peaceful environment,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
6292,relatively unused elevator,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
6293,relaxation,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6294,relaxation area,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6295,relaxation mood,bad,2011,MSC Sinfonia,Msc,0.0,1.0,1.0
6296,relaxing adventure,good,2014,MSC Divina,Msc,0.0,1.0,1.0
6297,relaxing bars,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
6298,relaxing enjoyable time,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6299,relaxing massage,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
6300,relaxing time,bad,2014,MSC Fantasia,Msc,0.0,1.0,1.0
6301,reluctant attempts,good,2008,MSC Orchestra,Msc,1.0,0.0,1.0
6302,remainder,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6303,remarkable great choices,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
6304,repeat,good,2014,MSC Preziosa,Msc,1.0,0.0,1.0
6305,repeat cruise,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
6306,repeat customerswith discounts,good,2013,MSC Divina,Msc,0.0,1.0,1.0
6307,repeat msc guest,good,2012,MSC Musica,Msc,0.0,1.0,1.0
