,Word,Rating,Year,Ship,Line,Negative,Positive,Total
1322,great buffet,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1323,great cabin steward,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1324,great cabin steward,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
1325,great cabins,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1326,great cabins,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1327,great care,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1328,great caribbean ports,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1329,great choice,good,2014,MSC Opera,Msc,0.0,1.0,1.0
1330,great choreography,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1331,great cigar lounge,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
1332,great cocktails,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
1333,great control,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
1334,great cosmopolitan city,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
1335,great cruise,bad,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1336,great cruise,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
1337,great cruise,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1338,great cruise,good,2010,MSC Poesia,Msc,0.0,2.0,2.0
1339,great cruise,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
1340,great cruise,good,2014,MSC Divina,Msc,0.0,2.0,2.0
1341,great cruise,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
1342,great cruiseon,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1343,great culinary experience,bad,2008,MSC Poesia,Msc,0.0,1.0,1.0
1344,great dancers,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1345,great deal,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1346,great deals,good,2010,MSC Sinfonia,Msc,0.0,1.0,1.0
1347,great double door,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1348,great drinks,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
1349,great efficiency,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1350,great excursions,bad,2010,MSC Poesia,Msc,0.0,1.0,1.0
1351,great experience,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1352,great experience,good,2010,MSC Splendida,Msc,0.0,1.0,1.0
1353,great experience,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1354,great experience,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1355,great firsttime cruise,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
1356,great folks,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1357,great food,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
1358,great friends,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1359,great fun,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
1360,great fun,good,2009,MSC Poesia,Msc,0.0,1.0,1.0
1361,great fun,good,2014,MSC Opera,Msc,0.0,1.0,1.0
1362,great idea,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1363,great idea,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
1364,great italian cheese,good,2011,MSC Divina,Msc,0.0,1.0,1.0
1365,great itinerary,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
1366,great job,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
1367,great job,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
1368,great job,good,2009,MSC Lirica,Msc,0.0,2.0,2.0
1369,great job,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1370,great job,good,2011,MSC Musica,Msc,0.0,1.0,1.0
1371,great job,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
1372,great job divina,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1373,great job msc,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1374,great job thruout,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1375,great live music,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1376,great loads,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1377,great location,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1378,great location,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1379,great lounge,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1380,great magicians,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
1381,great master,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1382,great midnight buffet,good,2008,MSC Orchestra,Msc,0.0,1.0,1.0
1383,great nighton,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
1384,great ocean views,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1385,great opportunities,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1386,great outdoor areas,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
1387,great people,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
1388,great people,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1389,great plenty,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1390,great plumbing,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
1391,great price,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1392,great price,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
1393,great price,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1394,great relaxing time,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1395,great resource,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
1396,great restaurant,bad,2012,MSC Musica,Msc,0.0,1.0,1.0
1397,great room,good,2009,MSC Splendida,Msc,0.0,1.0,1.0
1398,great selection,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1399,great selection,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1400,great service,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1401,great service,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1402,great shape,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1403,great ship,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1404,great ship,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1405,great shower room,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1406,great sight lines,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
1407,great sight lines,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1408,great singers,good,2014,MSC Divina,Msc,0.0,2.0,2.0
1409,great sound,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1410,great sound,good,2014,MSC Musica,Msc,0.0,1.0,1.0
1411,great staff,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1412,great staff,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
1413,great start,good,2008,MSC Lirica,Msc,0.0,1.0,1.0
1414,great stirrup cay,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1415,great stories,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1416,great surprises,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1417,great taste,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
1418,great time,bad,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1419,great time,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
1420,great time,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
1421,great time,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1422,great time,good,2011,MSC Magnifica,Msc,0.0,1.0,1.0
1423,great time,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1424,great time,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
1425,great time,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
1426,great time,good,2014,MSC Divina,Msc,0.0,3.0,3.0
1427,great time,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
1428,great time,good,2014,MSC Opera,Msc,0.0,1.0,1.0
1429,great trip,good,2012,MSC Armonia,Msc,0.0,2.0,2.0
1430,great trip,good,2013,MSC Poesia,Msc,0.0,2.0,2.0
1431,great vacation,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1432,great value,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
1433,great value,good,2010,MSC Poesia,Msc,0.0,2.0,2.0
1434,great value,good,2013,MSC Magnifica,Msc,0.0,1.0,1.0
1435,great value cruise,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
1436,great variety,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1437,great variety,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1438,great variety,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1439,great variety,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1440,great venues,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1441,great view,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1442,great view,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1443,great view,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1444,great views,good,2012,MSC Fantasia,Msc,0.0,1.0,1.0
1445,great vocal performance,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1446,great voices,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
1447,great way,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1448,great way,good,2012,MSC Armonia,Msc,1.0,0.0,1.0
1449,great way,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1450,great way,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1451,great way,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
1452,great wonders,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
1453,greater choice,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1454,greatest experiences,good,2012,MSC Musica,Msc,0.0,1.0,1.0
1455,green apple juice,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
1456,greet crew,good,2013,MSC Splendida,Msc,0.0,1.0,1.0
1457,grill area,good,2013,MSC Opera,Msc,0.0,1.0,1.0
1458,grilled chicken,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1459,group check,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
1460,guest services,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
1461,guest weve,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
1462,guests ballroom skills,bad,2014,MSC Opera,Msc,0.0,1.0,1.0
1463,half price,good,2011,MSC Musica,Msc,1.0,0.0,1.0
1464,hand gel,bad,2013,MSC Opera,Msc,0.0,1.0,1.0
1465,hand gel stations,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
1466,hand luggage,good,2012,MSC Armonia,Msc,0.0,1.0,1.0
1467,hand luggage,good,2013,MSC Opera,Msc,0.0,1.0,1.0
1468,hand sanitizer,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
1469,hand sanitizer dispenser,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1470,hand sanitizers,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
1471,hand smoke,good,2009,MSC Lirica,Msc,1.0,0.0,1.0
1472,hand wash,good,2013,MSC Opera,Msc,1.0,0.0,1.0
1473,handcompleted luggage tags,bad,2010,MSC Opera,Msc,1.0,0.0,1.0
1474,happy crew,good,2013,MSC Opera,Msc,0.0,1.0,1.0
1475,happy crew members,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1476,happy days cocktails,good,2012,MSC Opera,Msc,0.0,1.0,1.0
1477,happy dinner option,good,2014,MSC Magnifica,Msc,0.0,1.0,1.0
1478,happy sailing,good,2012,MSC Fantasia,Msc,0.0,2.0,2.0
1479,happy sailing,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
1480,hard hamburgers,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
1481,hard sell mentality,good,2013,MSC Divina,Msc,1.0,0.0,1.0
1482,hard working staff,good,2014,MSC Armonia,Msc,1.0,0.0,1.0
1483,hardest working people,good,2009,MSC Orchestra,Msc,1.0,0.0,1.0
1484,hardworking steward,good,2012,MSC Magnifica,Msc,0.0,1.0,1.0
1485,havoc checkingin,good,2014,MSC Divina,Msc,1.0,0.0,1.0
1486,head office,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
1487,hearing irish organizer,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1488,helpful dinner waiter,bad,2012,MSC Poesia,Msc,0.0,1.0,1.0
1489,helpful staffs,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1490,helpful tourist information,good,2011,MSC Fantasia,Msc,0.0,1.0,1.0
1491,hidden charges,bad,2011,MSC Fantasia,Msc,1.0,0.0,1.0
1492,high end decor,bad,2011,MSC Poesia,Msc,0.0,1.0,1.0
1493,high expectations,good,2014,MSC Divina,Msc,0.0,2.0,2.0
1494,high lights,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
1495,high marks,bad,2013,MSC Poesia,Msc,0.0,1.0,1.0
1496,high quality,good,2012,MSC Musica,Msc,0.0,1.0,1.0
1497,high quality customer,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1498,high quality decor,good,2012,MSC Musica,Msc,0.0,1.0,1.0
1499,high quality food,good,2014,MSC Preziosa,Msc,0.0,1.0,1.0
1500,high quality product,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
1501,high school cafeteria,bad,2013,MSC Splendida,Msc,0.0,1.0,1.0
1502,high standard,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1503,high standard,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
1504,high steps,good,2014,MSC Orchestra,Msc,1.0,0.0,1.0
1505,high tech,bad,2010,MSC Orchestra,Msc,0.0,1.0,1.0
1506,higher standards,bad,2012,MSC Magnifica,Msc,0.0,1.0,1.0
1507,highest expectations,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1508,highest praise,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
1509,highest quality food,bad,2010,MSC Splendida,Msc,0.0,1.0,1.0
1510,highly attentive staff,good,2010,MSC Magnifica,Msc,0.0,1.0,1.0
1511,highly recommend,good,2014,MSC Fantasia,Msc,0.0,1.0,1.0
1512,highly skilled singers,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1513,highranking staff member,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1514,hilarious skits,good,2013,MSC Poesia,Msc,0.0,1.0,1.0
1515,hind sight,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
1516,hip problem,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
1517,historical tour excursion,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1518,holiday availability,good,2013,MSC Armonia,Msc,0.0,1.0,1.0
1519,holiday inn hotel,good,2013,MSC Opera,Msc,0.0,1.0,1.0
1520,holiday time,good,2013,MSC Armonia,Msc,1.0,0.0,1.0
1521,holy land,bad,2009,MSC Poesia,Msc,0.0,1.0,1.0
1522,honest critique,bad,2014,MSC Divina,Msc,0.0,1.0,1.0
1523,horrendous queues,bad,2012,MSC Poesia,Msc,1.0,0.0,1.0
1524,horrible cruise experience,bad,2011,MSC Splendida,Msc,1.0,0.0,1.0
1525,horrible cruise line,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
1526,horrible environment,bad,2008,MSC Musica,Msc,1.0,0.0,1.0
1527,horrible fingermarks,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
1528,horrible horrible service,bad,2014,MSC Magnifica,Msc,1.0,0.0,1.0
1529,horrible job,bad,2013,MSC Poesia,Msc,1.0,0.0,1.0
1530,horrible portion sizes,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
1531,horrible waste,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
1532,horrific mess,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
1533,horrificly miserable posts,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
1534,hospital food,bad,2011,MSC Opera,Msc,1.0,0.0,1.0
1535,hot chocolate,good,2010,MSC Poesia,Msc,1.0,0.0,1.0
1536,hot dog,good,2012,MSC Poesia,Msc,0.0,1.0,1.0
1537,hot dogs,bad,2008,MSC Lirica,Msc,1.0,0.0,1.0
1538,hot dogs,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
1539,hot food,bad,2010,MSC Sinfonia,Msc,1.0,0.0,1.0
1540,hot food,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1541,hot stone massage,good,2013,MSC Orchestra,Msc,0.0,1.0,1.0
1542,hot tub,bad,2012,MSC Magnifica,Msc,1.0,0.0,1.0
1543,hot tub,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
1544,hot weather,bad,2014,MSC Divina,Msc,1.0,0.0,1.0
1545,hotel restaurant,good,2014,MSC Lirica,Msc,0.0,1.0,1.0
1546,hotel staff,good,2009,MSC Orchestra,Msc,0.0,1.0,1.0
1547,hourlong taxi ride,bad,2008,MSC Orchestra,Msc,1.0,0.0,1.0
1548,house wine,good,2011,MSC Splendida,Msc,0.0,1.0,1.0
1549,housekeeping department,good,2009,MSC Lirica,Msc,0.0,1.0,1.0
1550,housekeeping staff,good,2012,MSC Splendida,Msc,0.0,1.0,1.0
1551,huge bumps,bad,2010,MSC Poesia,Msc,1.0,0.0,1.0
1552,huge depressing queue,bad,2014,MSC Opera,Msc,1.0,0.0,1.0
1553,huge double bed,good,2013,MSC Preziosa,Msc,0.0,1.0,1.0
1554,huge letdown,bad,2013,MSC Divina,Msc,1.0,0.0,1.0
1555,huge milestone,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
1556,huge mistake,good,2011,MSC Poesia,Msc,1.0,0.0,1.0
1557,huge range,good,2009,MSC Fantasia,Msc,0.0,1.0,1.0
1558,huge salad,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
1559,huge smile,good,2011,MSC Poesia,Msc,0.0,1.0,1.0
1560,huge tarpon swimming,good,2014,MSC Divina,Msc,0.0,1.0,1.0
1561,huge window,good,2010,MSC Poesia,Msc,0.0,1.0,1.0
1562,husband,bad,2013,MSC Orchestra,Msc,1.0,0.0,1.0
1563,husband,good,2013,MSC Divina,Msc,0.0,1.0,1.0
1564,hygiene standards,good,2013,MSC Fantasia,Msc,0.0,1.0,1.0
1565,ice cream,bad,2013,MSC Divina,Msc,0.0,1.0,1.0
